"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","408","4","0.000000","0","0"
"/Game/Assets/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","196","2","0.000000","0","0"
"/Game/Assets/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","882","9","0.000000","0","0"
"/Game/Assets/EF_TwinsRoom/Materials/Master_Props_Mat.Master_Props_Mat","0","0","306","3","0.000000","0","306"
"/Game/Assets/EF_TwinsRoom/Materials/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","66","2","0.000000","0","99"
"/Game/Assets/EF_TwinsRoom/Materials/Master_Glass_Mat.Master_Glass_Mat","0","0","204","2","0.000000","0","408"
"/Game/Assets/EF_TwinsRoom/Common/Materials/Metal/MetalBasic_a_r_Mat.MetalBasic_a_r_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/MASTER_BaseColor_Mat.MASTER_BaseColor_Mat","0","0","270","2","0.000000","0","540"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Props_Emmisive_Mat.Master_Props_Emmisive_Mat","0","0","33","1","0.000000","0","66"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","1340","5","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","66","2","0.000000","0","0"
"/Game/Assets/EF_Edith/Shared/Effects/Materials/Wood/polished_wood_lighter_Mat.polished_wood_lighter_Mat","0","0","33","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/Materials/Wood/WoodPlanksWall_a_c_Mat.WoodPlanksWall_a_c_Mat","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/MS_Blood/Master_Materials/Decal_MasterMaterial.Decal_MasterMaterial","0","0","87","1","0.000000","0","0"
"/Game/Materials/PP_Outliner_M.PP_Outliner_M","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/Inventory/intro_Mat.intro_Mat","0","0","21","1","0.000000","0","0"
"/Game/FirstPersonBP/Doors/family_Mat.family_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_RampMaterial.He_RampMaterial","0","0","33","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Effects/Materials/FlatSurfaces/glass_a_Mat.glass_a_Mat","0","0","72","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_MasterMaterial.HE_MasterMaterial","0","0","126","2","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","113","2","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","268","1","0.000000","0","268"
"/Game/MSPresets/MS_DefaultMaterial/MS_DefaultMaterial.MS_DefaultMaterial","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_SatanDecal.He_SatanDecal","0","0","31","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_Noise2.He_Noise2","0","0","40","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_Paper.HE_Paper","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_VhsPlayer.HE_VhsPlayer","0","0","54","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_OldTv.HE_OldTv","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_Noise.He_Noise","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_Book.HE_Book","0","0","42","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Textures/ShipWoodWallPanels_a_R_Mat.ShipWoodWallPanels_a_R_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Textures/ShipWoodFloor_b_BC_Mat.ShipWoodFloor_b_BC_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Shared/Hunger/Environments/Cat/Plywood/plywood_a_Mat.plywood_a_Mat","0","0","33","1","0.000000","0","33"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Props_MaskedDither_Mat.Master_Props_MaskedDither_Mat","0","0","166","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","408","4","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","536","2","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/MSPresets/MSTextures/Albedo_Mat.Albedo_Mat","0","0","21","1","0.000000","0","0"
"/Game/FirstPersonBP/Doors/familtnt_Mat.familtnt_Mat","0","0","21","1","0.000000","0","0"
"/Game/Inventory/bill_Mat.bill_Mat","0","0","21","1","0.000000","0","0"
"/Game/FirstPersonBP/calendar2015_Mat.calendar2015_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Textures/SamplePhoto01_Mat.SamplePhoto01_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_TvGlow.HE_TvGlow","0","0","76","4","0.000000","0","0"
"/Game/Assets/HorrorEngine/Media/Tv_Media.Tv_Media","0","0","12","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_VhsPlayerPart.HE_VhsPlayerPart","0","0","42","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_VhsGlow.HE_VhsGlow","0","0","76","4","0.000000","0","0"
"/Game/Assets/HorrorEngine/Media/VhsMedia.VhsMedia","0","0","12","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_VhsBlankScreenGlow.He_VhsBlankScreenGlow","0","0","19","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_VhsBlankScreen.He_VhsBlankScreen","0","0","12","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_NoiseGlow.He_NoiseGlow","0","0","19","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_ControlScreen.HE_ControlScreen","0","0","42","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_Glass.HE_Glass","0","0","42","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_LighterFlame.HE_LighterFlame","0","0","24","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_Shot.He_Shot","0","0","31","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_Glitch.HE_Glitch","0","0","15","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_PistolBullet.HE_PistolBullet","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_EmissiveText.HE_EmissiveText","0","0","36","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/He_Rock.He_Rock","0","0","33","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Textures/HUD/InventoryCapture_Mat.InventoryCapture_Mat","0","0","15","1","0.000000","0","0"
"/Game/Assets/EF_TwinsRoom/Common/Materials/WallPaper/WallPaperTwinsRoom_b_C_Mat.WallPaperTwinsRoom_b_C_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_TwinsRoom/Common/Materials/WallPaper/WallPaperTwinsRoom_a_C_Mat.WallPaperTwinsRoom_a_C_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Textures/AppleBark_a_BC_Mat.AppleBark_a_BC_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Opaque_Mat.Master_Opaque_Mat","0","0","90","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Shared/GenericPropsInterior/Curtains/curtains_kitchen_a_Mat.curtains_kitchen_a_Mat","0","0","45","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/CleanMetal_MasterMat.CleanMetal_MasterMat","0","0","33","1","0.000000","0","33"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Metal_Mat.Master_Metal_Mat","0","0","108","2","0.000000","0","45"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Props_Masked_SubSurface_Mat.Master_Props_Masked_SubSurface_Mat","0","0","468","2","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/SkyScroll_MasterMat.SkyScroll_MasterMat","0","0","2","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/MASTER_EmissiveColor_Mat.MASTER_EmissiveColor_Mat","0","0","12","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/Materials/Metal/brass_Mat.brass_Mat","0","0","33","1","0.000000","0","33"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Props_Masked_Emissive_Mat.Master_Props_Masked_Emissive_Mat","0","0","234","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/Materials/Soil/WM_Dirt_a_c_Mat.WM_Dirt_a_c_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Shared/GenericPropsInterior/DoorFoam_a_c_Mat.DoorFoam_a_c_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/Materials/Glass/TestGlass/Materials/Free/Glass/M_Glass_Master.M_Glass_Master","0","0","102","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Props_SubSurface_Mat.Master_Props_SubSurface_Mat","0","0","90","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_BookVariety_Mat.Master_BookVariety_Mat","0","0","204","2","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Metal_Mat.Master_Metal_Mat","0","0","45","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/MasterMaterial/Master_VertHeightLerp_Mat.Master_VertHeightLerp_Mat","0","0","66","2","0.000000","0","132"
"/Game/Assets/EF_TwinsRoom/Common/MasterMaterial/MASTER_BaseColor_Mat.MASTER_BaseColor_Mat","0","0","189","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Shared/Hunger/Environments/Monster/DropCloth/house_bedroom_cloth_sheets_shader.house_bedroom_cloth_sheets_shader","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","204","2","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","204","2","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/MasterMaterial/MASTER_BaseColor_Translucent_Mat.MASTER_BaseColor_Translucent_Mat","0","0","192","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/MasterMaterial/chrome_Mat.chrome_Mat","0","0","33","1","0.000000","0","0"
"/Game/Assets/EF_Edith/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","45","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Textures/PictureSheet_Birds_C_Mat.PictureSheet_Birds_C_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Card_Modulate_Mat.Master_Card_Modulate_Mat","0","0","8","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Opaque_Mat.Master_Opaque_Mat","0","0","90","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Props_Emmisive_Mat.Master_Props_Emmisive_Mat","0","0","33","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","66","2","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","102","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","204","2","0.000000","0","0"
"/Game/Inventory/LetterFromUncle_Mat.LetterFromUncle_Mat","0","12","2","1","15.327963","0","48"
"/Game/Assets/EF_TwinsRoom/Common/MasterMaterial/Glass_MasterMat.Glass_MasterMat","0","0","72","1","0.000000","0","0"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_VertHeightLerp_Mat.Master_VertHeightLerp_Mat","0","0","66","2","0.000000","0","132"
"/Game/Inventory/drawing_Mat.drawing_Mat","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_TwinsRoom/Materials/curtains_kitchen_a_Mat1.curtains_kitchen_a_Mat1","0","0","45","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","144","1","0.000000","0","0"
